,indice,page_number,line_number,text,text_type,speaker,time_added
329,838,554,6,Sure.  And where was the operation?,q,MR. HOOVER,start_answer
330,839,554,7,That was done at Deaconess Nashoba Hospital in Ayer.,a,THE WITNESS,start_question
331,841,554,9,"Other than the hernia and your pacemaker, defibrillator, any other major medical treatment that you've received?  Again, leaving aside what we're here to talk about today.",q,MR. HOOVER,start_answer
332,845,554,13,Other than routine?,a,THE WITNESS,start_question
333,846,554,14,I know you've had --,q,MR. HOOVER,start_answer
334,847,554,15,"Colonoscopy and stuff like that.  I mean, no major surgery other than -- yeah.",a,THE WITNESS,start_question
335,849,554,17,Has any doctor ever told you that you have asthma?,q,MR. HOOVER,start_answer
336,851,554,19,No.,a,THE WITNESS,start_question
337,852,554,20,Diabetes?,q,MR. HOOVER,start_answer
338,853,554,21,No.,a,THE WITNESS,start_question
339,854,554,22,Bronchitis?,q,MR. HOOVER,start_answer
340,855,554,23,No.,a,THE WITNESS,start_question
341,856,554,24,COPD?,q,MR. HOOVER,start_answer
342,858,555,1,No.,a,THE WITNESS,start_question
343,859,555,2,Have you ever had pneumonia?,q,MR. HOOVER,start_answer
344,860,555,3,Yes.,a,THE WITNESS,start_question
345,861,555,4,How many times have you had pneumonia?,q,MR. HOOVER,start_answer
346,862,555,5,Once.,a,THE WITNESS,start_question
347,863,555,6,Do you recall roughly when that was?,q,MR. HOOVER,start_answer
348,864,555,7,Eight years old.  That's approximate.,a,THE WITNESS,start_question
349,865,555,8,Best memory. And what about emphysema?,q,MR. HOOVER,start_answer
350,867,555,10,No.,a,THE WITNESS,start_question
351,868,555,11,Has any doctor informed you that you have an asbestos-related disease?,q,MR. HOOVER,start_chat
352,870,555,13,"Objection.  Form. And that includes your current diagnosis of mesothelioma, Mr. Morton.",side_chat,MR. BECERRA,start_answer
353,873,555,16,That includes my --,a,THE WITNESS,start_question
354,874,555,17,Yeah.,q,MR. HOOVER,start_answer
355,875,555,18,"Obviously, when I was diagnosed with cancer.",a,THE WITNESS,start_question
356,877,555,20,"Why don't we talk a bit about that. You've been diagnosed, as I understand, with mesothelioma.  Is that correct?",q,MR. HOOVER,start_answer
357,880,555,23,That is correct.,a,THE WITNESS,start_question
358,881,555,24,Do you know when that diagnosis was made?,q,MR. HOOVER,start_answer
359,883,556,1,It was made a year ago.  A year ago next month.,a,THE WITNESS,start_question
360,885,556,3,August 2017?,q,MR. HOOVER,start_answer
361,886,556,4,August 15th.,a,THE WITNESS,start_question
362,887,556,5,2017?,q,MR. HOOVER,start_answer
363,888,556,6,Yes.,a,THE WITNESS,start_question
364,889,556,7,Who made that diagnosis?,q,MR. HOOVER,start_answer
365,890,556,8,Boston.  Deaconess Hospital in Boston.,a,THE WITNESS,start_question
366,891,556,9,And what took you to Deaconess Hospital back in August of 2017?,q,MR. HOOVER,start_answer
367,893,556,11,What did?,a,THE WITNESS,start_question
368,894,556,12,Yeah.  Why were you there?,q,MR. HOOVER,start_answer
369,895,556,13,I was there because of fluid build-up.,a,THE WITNESS,start_question
370,896,556,14,Did someone recommend you go to Deaconess?,q,MR. HOOVER,start_answer
371,897,556,15,Yes.,a,THE WITNESS,start_question
372,898,556,16,Who was it that recommended you go to Deaconess?,q,MR. HOOVER,start_answer
373,900,556,18,Dr. Cerel.,a,THE WITNESS,start_question
374,901,556,19,And so at some point you had gone to see Dr. Cerel.  Correct?,q,MR. HOOVER,start_answer
375,903,556,21,Yes.,a,THE WITNESS,start_question
376,904,556,22,"Did you go to see Dr. Cerel -- was this part of a routine checkup, or was there a particular reason you were going to see Dr. Cerel that led to you then heading to Deaconess?",q,MR. HOOVER,start_answer
377,909,557,2,It was both.,a,THE WITNESS,start_question
378,910,557,3,Okay.  So you were scheduled for an appointment with Dr. Cerel?,q,MR. HOOVER,start_answer
379,912,557,5,Correct.,a,THE WITNESS,start_question
380,913,557,6,And there was something else going on. Correct?,q,MR. HOOVER,start_answer
381,915,557,8,Correct.,a,THE WITNESS,start_question
382,916,557,9,What was going on?,q,MR. HOOVER,start_answer
383,917,557,10,"Shortness of breath, fatigue.  And I just knew something was wrong.  I couldn't breathe. Really shortness of the breath.",a,THE WITNESS,start_question
384,920,557,13,"How long had you been experiencing the shortness of breath, fatigue, before you went to see Dr. Cerel?",q,MR. HOOVER,start_answer
385,923,557,16,"That had been almost six months prior, when I was skiing.",a,THE WITNESS,start_question
386,925,557,18,And I'm going to ask you a little bit about that.  One of the activities that you do or did or been involved in is skiing.  Is that correct?,q,MR. HOOVER,start_answer
387,929,557,22,That's correct.,a,THE WITNESS,start_question
388,930,557,23,And if I look at the records correctly -- and we can talk about this later -- one of the places you go is Sunday River.  Is that right?,q,MR. HOOVER,start_answer
389,934,558,2,Sunday River.,a,THE WITNESS,start_question
390,935,558,3,So you go to see Dr. Cerel.  What does he do in response to your shortness of breath and fatigue concerns?,q,MR. HOOVER,start_answer
391,938,558,6,Trying to figure out the reason for it.,a,THE WITNESS,start_question
392,939,558,7,And so what does he do to try to figure out the reason?,q,MR. HOOVER,start_answer
393,941,558,9,"Well, we talked about it.  And I wanted a chest x-ray and a heart echo.",a,THE WITNESS,start_question
394,943,558,11,"And when you say you talked about it, what particularly do you remember talking to Dr. Cerel about in terms of your shortness of breath and fatigue?",q,MR. HOOVER,start_answer
395,947,558,15,Things were not going right.,a,THE WITNESS,start_question
396,948,558,16,"And so this chest x-ray, did that take place?",q,MR. HOOVER,start_answer
397,950,558,18,"Yes, it did.",a,THE WITNESS,start_question
398,951,558,19,Where?,q,MR. HOOVER,start_answer
399,952,558,20,At Nashoba Hospital in Ayer.,a,THE WITNESS,start_question
400,953,558,21,And did the heart echo also get performed?,q,MR. HOOVER,start_answer
401,954,558,22,"Yes, it did.",a,THE WITNESS,start_question
402,955,558,23,Was that also at Nashoba?,q,MR. HOOVER,start_answer
403,956,558,24,Dr. Cerel's office.,a,THE WITNESS,start_question
404,958,559,1,And do you have a memory of what the results of the heart echo were that were conducted in his office?,q,MR. HOOVER,start_answer
405,961,559,4,It was fine.,a,THE WITNESS,start_question
406,962,559,5,How long after you went to Dr. Cerel's office with these complaints of shortness of breath and fatigue did you then go to Nashoba?,q,MR. HOOVER,start_answer
407,965,559,8,The next day.,a,THE WITNESS,start_question
408,966,559,9,"As a result of the chest x-rays, what were the findings, if you know?",q,MR. HOOVER,start_answer
409,968,559,11,"I had fluid build-up in between my chest cavity, collapsing my right lung.",a,THE WITNESS,start_question
410,970,559,13,What happened then after the results of the x-ray?,q,MR. HOOVER,start_answer
411,972,559,15,I had gone home.  He called me and told me that he wanted me to go back and have the fluid drained.,a,THE WITNESS,start_question
412,975,559,18,"And when you say ""he,"" this is Dr. Cerel?",q,MR. HOOVER,start_answer
413,976,559,19,Dr. Cerel.,a,THE WITNESS,start_question
414,977,559,20,So Dr. Cerel wanted you to have the fluid drained.  And is that when he says to go to Deaconess?,q,MR. HOOVER,start_answer
415,980,559,23,"Yes.  No.  To go to Ayer hospital, Nashoba.",a,THE WITNESS,start_question
416,983,560,1,And when did that happen?  When was the fluid drained?,q,MR. HOOVER,start_answer
417,985,560,3,The same day.,a,THE WITNESS,start_question
418,986,560,4,The same day that he told you to go?,q,MR. HOOVER,start_answer
419,987,560,5,Yeah.,a,THE WITNESS,start_question
420,988,560,6,And how long did that take?,q,MR. HOOVER,start_answer
421,989,560,7,"Probably an hour, an hour and a half procedure.",a,THE WITNESS,start_question
422,991,560,9,"After that procedure is completed, what happened next?",q,MR. HOOVER,start_answer
423,993,560,11,The next day they wanted me to go in for a scan.,a,THE WITNESS,start_question
424,995,560,13,And was this back at Ayer hospital in Nashoba?,q,MR. HOOVER,start_answer
425,997,560,15,Yeah.  It was at Ayer hospital.,a,THE WITNESS,start_question
426,998,560,16,And how long did that scan take?,q,MR. HOOVER,start_answer
427,999,560,17,"The scan didn't take that long.  The prep of it, and whatnot, you're talking an hour.",a,THE WITNESS,start_question
428,1001,560,19,Did at some point someone tell you the results of the scan?,q,MR. HOOVER,start_answer
429,1003,560,21,Yes.  Before I left.,a,THE WITNESS,start_question
430,1004,560,22,And what did they inform you?,q,MR. HOOVER,start_answer
431,1005,560,23,"That they found that I had cancer of the right lung, liver, and lymphnodes.  There was no what kind it was or anything like that.",a,THE WITNESS,start_question
432,1009,561,2,"Okay.  And then following that particular piece of news, what did you do next?",q,MR. HOOVER,start_answer
433,1011,561,4,"Basically, that was on a Friday afternoon. Sent me home because of no -- there would be nothing done by me going to Boston.  Made arrangements for me to go into Boston on Monday.",a,THE WITNESS,start_question
434,1015,561,8,And that's when you went to Deaconess?,q,MR. HOOVER,start_answer
435,1016,561,9,That's when more procedures were taking place.,a,THE WITNESS,start_question
436,1018,561,11,"Do you remember the procedures that were -- that took place at Deaconess, what happened there?",q,MR. HOOVER,start_answer
437,1021,561,14,"Basically, fluid had built up.  They were going to have to drain it again.  Doctor -- he gave me two choices.  Well, he didn't give me two choices.  Depended when he got in there with a scope to see whether he could do a talc procedure, meaning they actually somehow insert glue in there, in between your chest cavity, to expand your lung, and it glues it to the chest cavity. Or the second one was to insert a permanent drain.",a,THE WITNESS,start_question
438,1030,561,23,"And as a result, did one of those two things take place?",q,MR. HOOVER,start_answer
439,1033,562,1,The talc procedure was -- he felt that that was fine.  And that's the one I wanted to begin with.  I didn't want a drain.,a,THE WITNESS,start_question
440,1036,562,4,"Okay.  You mentioned ""he.""  Is there a particular doctor at Deaconess that you were being treated by?",q,MR. HOOVER,start_answer
441,1039,562,7,Yes.,a,THE WITNESS,start_question
442,1040,562,8,And who was that?,q,MR. HOOVER,start_answer
443,1041,562,9,Without my notes -- I'm sorry.  I've met so many doctors.,a,THE WITNESS,start_question
444,1043,562,11,"Understandable.  When you say ""notes,"" have you kind of written down some stuff about the procedures that you've had?  When you say ""notes,"" do you mean just the medical records?",q,MR. HOOVER,start_answer
445,1047,562,15,"They're just my own notes because, you know, spelling is terrible.  So I write them all down so I've got them. So I've got those.  But unfortunately, I was told I can't use notes.",a,THE WITNESS,start_question
446,1052,562,20,Okay.  But so you've kind of kept notes of the doctors that you've seen.  Is that fair to say?,q,MR. HOOVER,start_answer
447,1055,562,23,"Oh, yes.",a,THE WITNESS,start_question
448,1056,562,24,Do the notes contain any other information in terms of the procedures and dates and that kind of stuff?,q,MR. HOOVER,start_answer
449,1060,563,3,Yes.,a,THE WITNESS,start_question
450,1061,563,4,"Does it contain anything about your work history, or are these notes just more medical?",q,MR. HOOVER,start_answer
451,1063,563,6,It's all medical.,a,THE WITNESS,start_question
452,1064,563,7,"So the first procedure that was done, was that done almost immediately when you got to Deaconess, or was there kind of an in between time between, ""Here are the two choices"" --",q,MR. HOOVER,start_answer
453,1068,563,11,No.  That was done immediately.  I think I went down for a meeting on Monday and they scheduled it for Tuesday.,a,THE WITNESS,start_question
454,1071,563,14,"Gotcha.  And as a result of that particular procedure, did that involve an extended period to stay at Deaconess?",q,MR. HOOVER,start_answer
455,1074,563,17,"Yes, it did.",a,THE WITNESS,start_question
456,1075,563,18,And how long would you say --,q,MR. HOOVER,start_answer
457,1076,563,19,"That wasn't too long.  But they did do -- when he did that, he did a biopsy of my right lung.",a,THE WITNESS,start_question
458,1079,563,22,And were you informed at some point the results of that biopsy?,q,MR. HOOVER,start_answer
459,1081,563,24,"That showed the cancer that I had.  It was spindle cell cancer.  And then he made -- oh, no. I stayed at Deaconess.  And they basically wouldn't let me go.  I stayed there a week.",a,THE WITNESS,start_question
460,1086,564,4,Okay.,q,MR. HOOVER,start_answer
461,1087,564,5,And then I had a biopsy of the liver.,a,THE WITNESS,start_question
462,1088,564,6,Okay.  And do you have a memory of the results?,q,MR. HOOVER,start_answer
463,1090,564,8,"That was also spindle cell cancer, which was the same type of cancer on my lung.",a,THE WITNESS,start_question
464,1092,564,10,Okay.,q,MR. HOOVER,start_answer
465,1093,564,11,"And they determined that it had spread. And they confirmed, yeah, it was in my lymphnodes as well.",a,THE WITNESS,start_question
466,1096,564,14,"To confirm that the cancer was in your lymphnodes, what type of procedure was done, if you know?",q,MR. HOOVER,start_answer
467,1099,564,17,I don't know.  It was something showed up on the scan.,a,THE WITNESS,start_question
468,1101,564,19,"As a result of these biopsies, then, did you undergo any sort of treatment for the diagnosis?",q,MR. HOOVER,start_answer
469,1104,564,22,They set up treatment -- sent me to Dana-Farber and set up with a doctor at Dana-Farber.,a,THE WITNESS,start_question
470,1108,565,1,"Do you remember who that doctor is, or is that --",q,MR. HOOVER,start_answer
471,1110,565,3,Marcoux.,a,THE WITNESS,start_question
472,1111,565,4,And what type of treatment did you receive at Dana-Farber?,q,MR. HOOVER,start_answer
473,1113,565,6,He first did chemotherapy for six treatments.  And he determined that it wasn't working.  And now I've gone to an experimental study.,a,THE WITNESS,start_question
474,1117,565,10,"Do you know, is that still being done at Dana-Farber?",q,MR. HOOVER,start_answer
475,1119,565,12,Dana-Farber. And that almost brings us up to date. I've been through four treatments of that experimental drug.,a,THE WITNESS,start_question
476,1123,565,16,"Understanding you're not, as far as I know -- not a medical doctor, can you tell us generally what this experimental study entails, what the treatments are?",q,MR. HOOVER,start_answer
477,1127,565,20,What's that now?,a,THE WITNESS,start_question
478,1128,565,21,What does the experimental study entail? What are they doing?,q,MR. HOOVER,start_answer
479,1130,565,23,Drugs that are not approved and they're on experimental study.,a,THE WITNESS,start_question
480,1133,566,1,"Has Dr. Marcoux indicated whether or not this experimental study is working, not working, or is it still too early to tell?",q,MR. HOOVER,start_answer
481,1136,566,4,"All I know, at this point in time, there's no cure for it.  But this new treatment, it's holding it at bay.",a,THE WITNESS,start_question
482,1139,566,7,When was your last treatment?,q,MR. HOOVER,start_answer
483,1140,566,8,Yesterday.,a,THE WITNESS,start_question
484,1141,566,9,And what is the treatment?  Is it you go into Dana-Farber for your treatments?,q,MR. HOOVER,start_answer
485,1143,566,11,Yes.,a,THE WITNESS,start_question
486,1144,566,12,And what does the treatment consist of?,q,MR. HOOVER,start_answer
487,1145,566,13,"Full day.  I guess a scan, blood work, meeting with the doctors, and then the infusion of the new drug.",a,THE WITNESS,start_question
488,1148,566,16,And yesterday was your fourth one.  Right?,q,MR. HOOVER,start_answer
489,1149,566,17,Yesterday was the fourth.,a,THE WITNESS,start_question
490,1150,566,18,How often do you go?,q,MR. HOOVER,start_answer
491,1151,566,19,Once a month.,a,THE WITNESS,start_question
492,1152,566,20,So is the number -- fifth set for the end of August?,q,MR. HOOVER,start_answer
493,1154,566,22,"Yes, it is.",a,THE WITNESS,start_question
494,1155,566,23,"Do they say how many of these treatments are part of this plan, or is it just unlimited?",q,MR. HOOVER,start_answer
495,1158,567,1,"No.  After the fourth treatment, it goes onto a single drug, not the two drugs.  So it's a maintaining part of the experiment.",a,THE WITNESS,start_question
496,1161,567,4,"But as I understand it, as far as you know from Dr. Marcoux, that this experimental study is at least holding things at bay.  Is that correct?",q,MR. HOOVER,start_answer
497,1164,567,7,That's correct.,a,THE WITNESS,start_question
498,1165,567,8,"Because the chemo, as you mentioned, was not working?",q,MR. HOOVER,start_answer
499,1167,567,10,It had already spread.,a,THE WITNESS,start_question
500,1168,567,11,Gotcha.  And has there been any sense of it spreading any further since you started the experimental study?  Have they seen anything in the scans?,q,MR. HOOVER,start_answer
501,1172,567,15,Not yet.,a,THE WITNESS,start_question
502,1173,567,16,"And then other than this experimental study, are you undergoing any other treatment for your disease?",q,MR. HOOVER,start_answer
503,1176,567,19,No.,a,THE WITNESS,start_question
504,1177,567,20,Has any doctor told you the cause of your current disease?,q,MR. HOOVER,start_answer
505,1179,567,22,Yes.,a,THE WITNESS,start_question
506,1180,567,23,And who is that?,q,MR. HOOVER,start_answer
507,1181,567,24,"As a matter of fact, that was the initial doctor in Boston, at BI, that said it was asbestos-related cancer.",a,THE WITNESS,start_question
508,1185,568,3,"And when you say ""BI,"" you mean Beth Israel?",q,MR. HOOVER,start_answer
509,1187,568,5,Beth Israel.,a,THE WITNESS,start_question
510,1188,568,6,Okay.  When did you go to Beth Israel?,q,MR. HOOVER,start_answer
511,1189,568,7,That's when I went in for the talc procedure.,a,THE WITNESS,start_question
512,1191,568,9,Okay.,q,MR. HOOVER,start_answer
513,1192,568,10,He was the one that recommended me to go to Dana-Farber.,a,THE WITNESS,start_question
514,1194,568,12,"And again, forgive me if I asked, but the doctor at BI, do you remember that doctor's name?",q,MR. HOOVER,start_answer
515,1196,568,14,Not offhand.,a,THE WITNESS,start_question
516,1197,568,15,Is that one that might be written down somewhere?,q,MR. HOOVER,start_answer
517,1199,568,17,"Oh, yeah.",a,THE WITNESS,start_question
518,1200,568,18,And so I assume that this doctor at Beth Israel took some sort of history from you?,q,MR. HOOVER,start_answer
519,1202,568,20,Yes.,a,THE WITNESS,start_question
520,1203,568,21,And one of it would be your work history?,q,MR. HOOVER,start_answer
521,1204,568,22,Yes.,a,THE WITNESS,start_question
522,1205,568,23,Do you have a memory sitting down with this doctor in terms of what you told him about your work history?,q,MR. HOOVER,start_answer
523,1209,569,2,They asked me what I did.,a,THE WITNESS,start_question
524,1210,569,3,"Okay.  And we've talked at length, for two and a half days or two-plus days, about your work history.  Generally, what did you tell this doctor in terms of your work history?",q,MR. HOOVER,start_answer
525,1214,569,7,Commercial refrigeration and printing.,a,THE WITNESS,start_question
526,1215,569,8,Did you mention anything about any sort of automotive work or home improvement work?,q,MR. HOOVER,start_answer
527,1217,569,10,No.,a,THE WITNESS,start_question
528,1218,569,11,"What's your current weight, sir?",q,MR. HOOVER,start_answer
529,1219,569,12,Yesterday it was 142.,a,THE WITNESS,start_question
530,1220,569,13,Have you had any significant weight loss recently?,q,MR. HOOVER,start_answer
531,1222,569,15,My lowest weight?,a,THE WITNESS,start_question
532,1223,569,16,Yeah.,q,MR. HOOVER,start_answer
533,1224,569,17,It was roughly a year ago.  About 130.,a,THE WITNESS,start_question
534,1225,569,18,"And prior to your illness, sir, what was generally your weight?",q,MR. HOOVER,start_answer
535,1227,569,20,150.,a,THE WITNESS,start_question
536,1228,569,21,"And then just other than the experimental study, has any doctor recommended any other types of treatment or any other types of procedures for this particular illness?",q,MR. HOOVER,start_answer
537,1233,570,1,No.,a,THE WITNESS,start_question
538,1234,570,2,Any other medical treatment that you've had as it relates to your current diagnosis that we haven't talked about?,q,MR. HOOVER,start_answer
539,1237,570,5,No.,a,THE WITNESS,start_question
540,1238,570,6,All right.  We've covered everything in terms of the diagnosis and the kind of treatments that you've undergone and the places that you've undergone them.  Correct?,q,MR. HOOVER,start_answer
541,1242,570,10,That's correct.,a,THE WITNESS,start_question
542,1243,570,11,"All right.  Fair enough.  You know, you mentioned -- and I saw it in your records -- about skiing, and it caught my eye again because there was a Sunday River reference to something.  And I've been skiing at Sunday River since, like, the 1980s.  My mom has a place up there.  So I love that.  So I'm going to move now and talk about your hobbies and activities. We've been going an hour.  Do you need a break before we kind of wrap that up?",q,MR. HOOVER,start_answer
543,1253,570,21,I'm all set.,a,THE WITNESS,start_question
544,1254,570,22,You're good.  All right.  Then we'll kind of plug along here. I understand that you retired and wrapped things up.  Are there certain activities and things that you like to do that you can no longer do as a result of this illness?,q,MR. HOOVER,start_answer
545,1261,571,4,"Well, I have a tough time playing golf, but I had a tough time before, too.  Just the breathing situation.  And that holds me back on . . .",a,THE WITNESS,start_question
546,1265,571,8,"Golf, for example, is something that you play.  Correct?",q,MR. HOOVER,start_answer
547,1267,571,10,Yes.,a,THE WITNESS,start_question
548,1268,571,11,"And since your diagnosis, have you still been able to play golf?",q,MR. HOOVER,start_answer
549,1270,571,13,"Basically, yes.  Not the way I want to play golf.",a,THE WITNESS,start_question
550,1272,571,15,"Okay.  And when you say ""not the way"" -- I know I want to play well, and I just can't no matter what.",q,MR. HOOVER,start_answer
551,1275,571,18,Yes.,a,THE WITNESS,start_question
552,1276,571,19,"But is there something about your diagnosis that -- I'll use the word ""inhibit"" or that affects your golf game?",q,MR. HOOVER,start_answer
553,1279,571,22,No.,a,THE WITNESS,start_question
554,1280,571,23,"Skiing.  You were skiing, and that's when you had the shortness of breath back in 2017.  I think the winter this year was pretty good.  I only got up once or twice. Did you go skiing at all this past winter?",q,MR. HOOVER,start_answer
555,1286,572,4,Yes.,a,THE WITNESS,start_question
556,1287,572,5,Do you have a place up at Sunday River?,q,MR. HOOVER,start_answer
557,1288,572,6,Yes.,a,THE WITNESS,start_question
558,1289,572,7,"Can I ask, where are you?",q,MR. HOOVER,start_answer
559,1290,572,8,At the Summit Hotel.,a,THE WITNESS,start_question
560,1291,572,9,We're at South Ridge.,q,MR. HOOVER,start_answer
561,1292,572,10,Yeah.,a,THE WITNESS,start_question
562,1293,572,11,Do you go up there for the whole winter?,q,MR. HOOVER,start_answer
563,1294,572,12,No.  Usually a week at a time.,a,THE WITNESS,start_question
564,1295,572,13,And you were able to ski this past winter?,q,MR. HOOVER,start_answer
565,1296,572,14,Yes and no.  Not the way I wanted to.,a,THE WITNESS,start_question
566,1297,572,15,"And was there anything -- when you say not the way you want to, was there anything about your current condition that limited the way you wanted to ski?",q,MR. HOOVER,start_answer
567,1301,572,19,Yes.,a,THE WITNESS,start_question
568,1302,572,20,And what was that?,q,MR. HOOVER,start_answer
569,1303,572,21,Breathing and fatigue.,a,THE WITNESS,start_question
570,1304,572,22,Has any doctor told you that you've got to cut back on any of your activities or anything?,q,MR. HOOVER,start_answer
571,1306,572,24,"Oh, no.",a,THE WITNESS,start_question
572,1308,573,1,Other than golfing and skiing -- and those are two great things -- is there any other sort of hobbies or activities that you have?,q,MR. HOOVER,start_answer
573,1311,573,4,Those are really the main two.,a,THE WITNESS,start_question
574,1312,573,5,Do you travel at all?  Vacations and the like?,q,MR. HOOVER,start_answer
575,1314,573,7,Yes.,a,THE WITNESS,start_question
576,1315,573,8,Are you still able to do that?,q,MR. HOOVER,start_answer
577,1316,573,9,Restricted.,a,THE WITNESS,start_question
578,1317,573,10,"And what type of -- when you say ""restricted,"" what are the restrictions?",q,MR. HOOVER,start_answer
579,1319,573,12,I'm certainly not going to tackle climbing Mount Washington.,a,THE WITNESS,start_question
580,1321,573,14,"Other than something along those lines, is there any other type of restrictions that you have on travel or anything like that?",q,MR. HOOVER,start_answer
581,1324,573,17,No.,a,THE WITNESS,start_question
582,1325,573,18,"In terms of activities around the house, yard work and the like, do you still do that?",q,MR. HOOVER,start_answer
583,1327,573,20,Limited.,a,THE WITNESS,start_question
584,1328,573,21,Okay.,q,MR. HOOVER,start_answer
585,1329,573,22,"Lucky enough, I've got some grandkids that help me out.",a,THE WITNESS,start_question
586,1331,573,24,Excellent.  And were the grandkids helping you out before your diagnosis?,q,MR. HOOVER,start_answer
587,1334,574,2,No.,a,THE WITNESS,start_question
588,1335,574,3,Has there been anything about your diagnosis that has limited your ability to do yard work and the like?,q,MR. HOOVER,start_answer
589,1338,574,6,No.,a,THE WITNESS,start_question
590,1339,574,7,Any other sort of hobbies or activities that you feel you no longer can do or you do on a limited basis since your diagnosis that we haven't really talked about?,q,MR. HOOVER,start_answer
591,1343,574,11,No.,a,THE WITNESS,start_question
592,1344,574,12,And you still drive yourself around?,q,MR. HOOVER,start_answer
593,1345,574,13,Yes.,a,THE WITNESS,start_question
594,1346,574,14,And then just -- do you have any memory of whether or not you have ever signed any sort of affidavits or sworn statements for any sort of bankruptcy trusts?,q,MR. HOOVER,start_chat
595,1350,574,18,Objection to form.,side_chat,MR. BECERRA,start_answer
596,1351,574,19,No.,a,THE WITNESS,start_question
597,1352,574,20,"Do you have -- and again, I don't want to know any sort of conversations you've had.  This is just of your own personal knowledge.  Do you know whether or not anyone has ever submitted any sort of bankruptcy trust claims on your behalf?",q,MR. HOOVER,start_answer
598,1358,575,1,No.,a,THE WITNESS,start_chat
599,1359,575,2,"As I mentioned, sir, I thought I was going to be fairly quick today.  It was fairly quick.  I have no further questions.  I appreciate you taking the time these past couple days.  And I'm done.",side_chat,MR. HOOVER,start_chat
600,1364,575,7,Let's take a quick break.,side_chat,MR. BECERRA,start_chat
601,1365,575,8,The time is 10:35 a.m. We are going off the video record.,side_chat,THE VIDEOGRAPHER,is brackets
602,1367,575,10,(Recess taken),brackets,,start_chat
603,1368,575,11,"The time is 10:49 a.m., and we are back on the record.",side_chat,THE VIDEOGRAPHER,start_chat
604,1370,575,13,All right.  The microphone is by the phone.  Fire away. EXAMINATION,side_chat,MR. HOOVER,start_question
605,1374,575,17,"All right, sir.  My name is Wayne George. Can you hear me okay?",q,MR. GEORGE,start_chat
606,1376,575,19,He's shaking his head no. Hold on.  We're going to bring the phone closer to the witness.,side_chat,MR. HOOVER,start_chat
607,1379,575,22,"Go ahead, Wayne.",side_chat,MR. BECERRA,start_question
608,1380,575,23,"Okay.  Can you hear me okay now, sir?",q,MR. GEORGE,start_answer
609,1381,575,24,Better.  Yes.,a,THE WITNESS,start_question
610,1383,576,1,"Okay.  I'm just going to ask you a few questions regarding Bell & Gossett and Goulds.  If you don't understand the question, just let me know and I'll clarify it or rephrase it.  Okay? You had indicated that you installed air-cooled pumps at a diner in Ayer, Mass.  Do you recall what the function of those pumps was?",q,MR. GEORGE,start_chat
611,1390,576,8,Were they circulating pumps? Were they water pumps?,side_chat,MR. BECERRA,start_answer
612,1392,576,10,"Yeah.  They were both, circulating pumps and water pumps.",a,THE WITNESS,start_question
613,1394,576,12,"Okay.  And do you recall the temperature of the water that they were circulating?  Hot, cold?",q,MR. GEORGE,start_answer
614,1397,576,15,Cold to medium.,a,THE WITNESS,start_question
615,1398,576,16,Did you have any cause to take those Bell & Gossett pumps apart to work on the inside of the pumps?,q,MR. GEORGE,start_answer
616,1401,576,19,Yes.,a,THE WITNESS,start_question
617,1402,576,20,And what was the nature of that work?,q,MR. GEORGE,start_answer
618,1403,576,21,On which pump?  The Gould?,a,THE WITNESS,start_question
619,1404,576,22,"We're talking about just the Bell & Gossett right now.  Did you take any of those Bell & Gossett pumps apart; and if so, why did you do so and what were you doing?",q,MR. GEORGE,start_answer
620,1409,577,2,Yes.  Replaced the flange gasket.,a,THE WITNESS,start_question
621,1410,577,3,And were you doing any other work on those pumps?,q,MR. GEORGE,start_answer
622,1412,577,5,No.,a,THE WITNESS,start_question
623,1413,577,6,"Okay.  And were you only at -- were you just at this diner one time for installation, or were you going back to do maintenance work on the pumps?",q,MR. GEORGE,start_answer
624,1417,577,10,Multiple different places.,a,THE WITNESS,start_question
625,1418,577,11,"What do you mean ""multiple different places""?  We're talking -- you testified to working with B&G pumps at a diner in Ayer, Mass. Are you telling me that you worked with those pumps at other locations or at multiple locations in the diner?",q,MR. GEORGE,start_answer
626,1424,577,17,Many different locations.,a,THE WITNESS,start_question
627,1425,577,18,Besides in the diner.  Is that accurate?,q,MR. GEORGE,start_answer
628,1426,577,19,Besides the diner.  Yeah.,a,THE WITNESS,start_question
629,1427,577,20,Okay.  And what were -- what were the other locations where you would've worked with Bell & Gossett pumps?,q,MR. GEORGE,start_answer
630,1430,577,23,"Anywhere from the officers' club, the NCO Club at Fort Devens, the Triangle in Groton, the Groton Package Store.  There were many different ones.",a,THE WITNESS,start_question
631,1435,578,3,"Okay.  And in all instances, were the Bell & Gossett pumps fulfilling the same function? Were they circulating and water pumps?",q,MR. GEORGE,start_answer
632,1438,578,6,Yes.,a,THE WITNESS,start_question
633,1439,578,7,Were those Bell & Gossett pumps operated by a motor?,q,MR. GEORGE,start_answer
634,1441,578,9,Yes.,a,THE WITNESS,start_question
635,1442,578,10,Do you recall if the Bell & Gossett pumps had mechanical seals?,q,MR. GEORGE,start_chat
636,1444,578,12,Objection.  Form. If you don't understand what --,side_chat,MR. BECERRA,start_answer
637,1446,578,14,I don't understand.,a,THE WITNESS,start_question
638,1447,578,15,Do you recall the color of the Bell & Gossett pumps?,q,MR. GEORGE,start_answer
639,1449,578,17,No.,a,THE WITNESS,start_question
