,indice,page_number,line_number,text,text_type,speaker,time_added
297,958,36,18,"Well, the way I asked the question was garage doors.  Okay?  But maybe a better way is if you could just describe for us, starting at one end or the other, whichever you're comfortable with, what were the openings that were available at the back of the building, let's say the day before the fire?",q,MR. BLUM,start_answer
298,967,37,2,Okay.  I believe that there were four drive-in doors on the building.,a,THE WITNESS,start_question
299,969,37,4,"Okay.  And just so we're clear, if we look at the addition which is at the back of Unit 6, there was one of the doors there; right?",q,MR. BLUM,start_answer
300,973,37,8,Yes.,a,THE WITNESS,start_question
301,974,37,9,And the addition kind of split Unit No. 4 in half; is that correct?,q,MR. BLUM,start_answer
302,976,37,11,Correct.,a,THE WITNESS,start_question
303,977,37,12,"All right.  And then there's a garage door at the back of Unit 4 and next to it there's a garage door in Unit 3, and there's a garage door in Unit 1; is that correct?",q,MR. BLUM,start_answer
304,982,37,17,"Yeah, but I just think there was one in 5, so.",a,THE WITNESS,start_question
305,984,37,19,Okay.,q,MR. BLUM,start_answer
306,985,37,20,"I'm pretty sure of that, yeah.",a,THE WITNESS,start_question
307,986,37,21,"So there was, in the addition there were two garage doors, one at the back of 6 and one at the back of 5?",q,MR. BLUM,start_answer
308,989,37,24,Correct.,a,THE WITNESS,start_question
309,991,38,1,"All right.  So are you familiar with that there was one of the Sprinter vans, that the allegation is that the fire started in that van?",q,MR. BLUM,start_answer
310,995,38,5,Correct.,a,THE WITNESS,start_question
311,996,38,6,And are you familiar with the spot where that van was sitting on the day of the fire?,q,MR. BLUM,start_answer
312,999,38,9,Yes.,a,THE WITNESS,start_question
313,1000,38,10,"Could you please put, just put an S for the Sprinter?",q,MR. BLUM,start_answer
314,1002,38,12,"These will be approximate, but.",a,THE WITNESS,start_question
315,1003,38,13,"And then there was another vehicle which was parked, if we were standing at the back, it would have been parked to its right; is that correct?",q,MR. BLUM,start_answer
316,1007,38,17,"I believe, I'm not sure if it was this way or the other way.",a,THE WITNESS,start_question
317,1009,38,19,Okay.  And is it accurate that there was a ramp that went from the parking lot up to that garage door where the two trucks were parked?,q,MR. BLUM,start_answer
318,1013,38,23,Correct.,a,THE WITNESS,start_question
319,1014,38,24,"All right.  Now, in this building there was a time clock for the employees; is that correct?",q,MR. BLUM,start_answer
320,1018,39,3,Correct.,a,THE WITNESS,start_question
321,1019,39,4,Could you just put on the diagram like a TC for time clock for me?,q,MR. BLUM,start_answer
322,1021,39,6,(Indicating.),a,THE WITNESS,start_chat
323,1022,39,7,"Could we mark that as Exhibit 5, please.",side_chat,MR. BLUM,symbols
324,1024,39,9,- - -,symbols,,is brackets
325,1025,39,10,(Copy of color photograph marked R. Clemens Exhibit 5.),brackets,,symbols
326,1027,39,12,- - -,symbols,,start_question
327,1029,39,14,"I'm going to show you a photograph, and we marked this as Exhibit 5.  I asked you about the time clock and you indicated a spot where it was on the building.  Is the time clock that we talked about in that photograph?",q,MR. BLUM,start_answer
328,1034,39,19,Yep.,a,THE WITNESS,start_question
329,1035,39,20,Okay.  And is that a fairly accurate picture of what the inside of the facility would have looked like the day before the fire?,q,MR. BLUM,start_answer
330,1039,39,24,"At that section, yeah.",a,THE WITNESS,start_question
331,1041,40,1,And if we're looking --,q,MR. BLUM,start_answer
332,1042,40,2,"And this is an optical illusion, because this is a rail here, so there's a -- this is a walkway here and there is a walkway here that you can't -- like it looks like this is all on top of each other.  But this is an optical illusion because this is higher than what the things are here.  This rail is a lot higher.",a,THE WITNESS,start_question
333,1050,40,10,"Okay.  When you're talking about the rail, you're talking about the metal piping that's hanging down?",q,MR. BLUM,start_answer
334,1053,40,13,Yeah.,a,THE WITNESS,start_question
335,1054,40,14,"And approximately, if I was standing there, how high up would that railing be?",q,MR. BLUM,start_answer
336,1056,40,16,Above your head.,a,THE WITNESS,start_question
337,1057,40,17,"All right.  So and then if we're looking at this photograph, if you like look into the distance away from the photograph, there is an opening that appears there.  Is that correct?",q,MR. BLUM,start_answer
338,1062,40,22,Correct.  That's what I was (indicating) I had marked there.,a,THE WITNESS,start_question
339,1064,40,24,"So that's my question, is that this opening here?",q,MR. BLUM,start_answer
340,1067,41,2,No.,a,THE WITNESS,start_question
341,1068,41,3,It's this opening here?,q,MR. BLUM,start_answer
342,1069,41,4,Yeah.  This is a man door in the office.,a,THE WITNESS,start_question
343,1071,41,6,"Okay.  And just so I'm clear, the space between -- the wall between space 4 and 5 was fairly open --",q,MR. BLUM,start_answer
344,1074,41,9,Right.,a,THE WITNESS,start_question
345,1075,41,10,-- at the time of the fire?,q,MR. BLUM,start_answer
346,1076,41,11,Correct.,a,THE WITNESS,start_question
347,1077,41,12,"Okay.  Now, at some point there were a series of security cameras that were installed in this property; is that correct?",q,MR. BLUM,start_answer
348,1080,41,15,Correct.,a,THE WITNESS,start_question
349,1081,41,16,And when were those installed?,q,MR. BLUM,start_answer
350,1082,41,17,I do not know.  Prior to the fire.,a,THE WITNESS,start_question
351,1083,41,18,Years before or shortly before?,q,MR. BLUM,start_answer
352,1084,41,19,"I don't really recall.  They have the -- the State Police took the camera things, so there might be something that they could get the date of the serial number off of that.  I don't really recall.",a,THE WITNESS,start_question
353,1089,41,24,Okay.  And do you recall who the company was that installed it?,q,MR. BLUM,start_answer
354,1092,42,2,As far as the equipment in the office?,a,THE WITNESS,start_question
355,1094,42,4,"Like the actual physical cameras and everything, who came here and put that in?",q,MR. BLUM,start_answer
356,1096,42,6,"We did that ourselves, I believe.",a,THE WITNESS,start_question
357,1097,42,7,Okay.  And where did you purchase the equipment from?,q,MR. BLUM,start_answer
358,1099,42,9,I don't recall.,a,THE WITNESS,start_question
359,1100,42,10,And did you personally do the work or did somebody else do it?,q,MR. BLUM,start_answer
360,1102,42,12,"I didn't personally do it, no.",a,THE WITNESS,start_question
361,1103,42,13,"And can you tell me like -- I don't know what to call it -- but there would have been like a base unit or a DVR that actually captured the video, can you tell us where that was located?",q,MR. BLUM,start_answer
362,1108,42,18,"I believe it was in Unit 4, somewhere in that area.",a,THE WITNESS,start_question
363,1110,42,20,"Okay.  Just so we're clear, the witness put an X in Unit 4 where he believes the base unit was located.  Okay. And do you recall where the cameras were throughout the facility?  Why don't you put a C where they are?",q,MR. BLUM,start_answer
364,1117,43,2,"(Indicating.)  I don't even know how many there were, but that will be the only ones -- I think what we wanted to do, we wanted to shine on the back parking lot and then I think we wanted to shine down the side street.  And then this one hit our front door, and the one was where the main base was, and then the one was at the time clock.",a,THE WITNESS,start_question
365,1125,43,10,"Just so we're clear, you put, is it 2 or 3 that were on the parking lot side?",q,MR. BLUM,start_answer
366,1127,43,12,"Three, I believe.  But it might have been one here and one there.",a,THE WITNESS,start_question
367,1129,43,14,Okay.,q,MR. BLUM,start_answer
368,1130,43,15,So on the -- there is video from there.  Do you know how many was on there?,a,THE WITNESS,start_question
369,1132,43,17,I believe there's eight.,q,MR. BLUM,start_answer
370,1133,43,18,"Oh.  If I would be able to look at the thing, I would be able to tell you where they are, the shots from there.",a,THE WITNESS,start_question
371,1136,43,21,"Okay, great.",q,MR. BLUM,start_answer
372,1137,43,22,So then it would be probably this way.,a,THE WITNESS,start_question
373,1139,43,24,I don't want you to guess.  Okay?,q,MR. BLUM,start_answer
374,1141,44,1,All right.,a,THE WITNESS,start_question
375,1142,44,2,If those are the ones you remember --,q,MR. BLUM,start_answer
376,1144,44,4,"If you showed me the cameras, I can tell you where they're shot at.",a,THE WITNESS,start_question
377,1146,44,6,Okay.  And what led the company to put that system in?,q,MR. BLUM,start_answer
378,1148,44,8,"We had some issues with kids outside doing different things, and then we also had problems where one employee would punch somebody else in or out.",a,THE WITNESS,start_question
379,1152,44,12,"Okay.  And at the time that this security system was put in, was there any discussions about putting in any kind of fire alarms?",q,MR. BLUM,start_answer
380,1156,44,16,No.,a,THE WITNESS,start_question
381,1157,44,17,Had the company ever discussed putting in a fire alarm of any type in the building?,q,MR. BLUM,start_answer
382,1160,44,20,Fire alarm?,a,THE WITNESS,start_question
383,1161,44,21,Yes.,q,MR. BLUM,start_answer
384,1162,44,22,No.,a,THE WITNESS,start_question
385,1163,44,23,Why not?,q,MR. BLUM,start_answer
386,1164,44,24,I don't know.,a,THE WITNESS,start_question
387,1166,45,1,Okay.  Who would be the person who would know that?,q,MR. BLUM,start_answer
388,1168,45,3,Myself would be involved in that decision.,a,THE WITNESS,start_question
389,1170,45,5,And would you be acting on behalf of like the owner of the building when you made a decision to either put an alarm in or not put an alarm in?,q,MR. BLUM,start_answer
390,1174,45,9,No.,a,THE WITNESS,start_question
391,1175,45,10,Who would you be acting on behalf of?,q,MR. BLUM,start_answer
392,1177,45,12,Tenant.,a,THE WITNESS,start_question
393,1178,45,13,Okay.  And was there ever any discussions about putting any sprinkler systems in the building?,q,MR. BLUM,start_answer
394,1181,45,16,Yes.,a,THE WITNESS,start_question
395,1182,45,17,When did that discussion take place?,q,MR. BLUM,start_answer
396,1183,45,18,When we were looking at remodeling the entire building.,a,THE WITNESS,start_question
397,1185,45,20,"And when did that take place, that discussion?",q,MR. BLUM,start_answer
398,1187,45,22,I would say 2000 -- prior to the fire.,a,THE WITNESS,start_question
399,1189,45,24,Okay.  Like how long before the fire?,q,MR. BLUM,start_answer
400,1192,46,2,I don't know.,a,THE WITNESS,start_question
401,1193,46,3,"Weeks, months, years?",q,MR. BLUM,start_answer
402,1194,46,4,"It was part of the ongoing remodel plan, so let's just say less than one year.",a,THE WITNESS,start_question
403,1196,46,6,"All right.  And the remodel plan you're talking about, was that something that was in writing?",q,MR. BLUM,start_answer
404,1199,46,9,As far as the equipment that we were -- we were in design phase with the equipment manufacturer.,a,THE WITNESS,start_question
405,1202,46,12,"Okay.  So let me try to clarify.  So when you talked about the redesign, were you talking about redesign of the physical building or redesign of the equipment or a combination?",q,MR. BLUM,start_answer
406,1207,46,17,Redesign of the interior of the building and equipment.,a,THE WITNESS,start_question
407,1209,46,19,"Okay.  And had you hired, I'll call it, outside consultants or someone to work with you on that?",q,MR. BLUM,start_answer
408,1212,46,22,"We had some design drawings, preliminary design drawings made.",a,THE WITNESS,start_question
409,1214,46,24,And who was that done by?,q,MR. BLUM,start_answer
410,1216,47,1,White Conveyer.,a,THE WITNESS,start_question
411,1217,47,2,"I'm sorry, say it again?",q,MR. BLUM,start_answer
412,1218,47,3,White Conveyer.,a,THE WITNESS,start_question
413,1219,47,4,And what type of business is White Conveyer in?,q,MR. BLUM,start_answer
414,1221,47,6,Conveyer.,a,THE WITNESS,start_question
415,1222,47,7,Okay.  And so that would have been a preliminary design of like conveyer systems that would have moved the laundry like inside the building?,q,MR. BLUM,start_answer
416,1226,47,11,Sorting system.,a,THE WITNESS,start_question
417,1227,47,12,"Sorting, okay.  And had you obtained pricing from anyone about that sorting system?",q,MR. BLUM,start_answer
418,1229,47,14,I do not know if it was that far along.  I know we had preliminary design drawings because we were trying to figure out how many square feet it would take.,a,THE WITNESS,start_question
419,1233,47,18,And had you consulted with anyone else other than White Conveyer about remodeling of the inside of the building?,q,MR. BLUM,start_answer
420,1236,47,21,"As far as taking, moving walls and things like that?",a,THE WITNESS,start_question
421,1238,47,23,Sure.,q,MR. BLUM,start_answer
422,1239,47,24,"We had just discussions with our builder, Fenster Construction.",a,THE WITNESS,start_question
423,1242,48,2,And when did those discussions take place?,q,MR. BLUM,start_answer
424,1244,48,4,"That would probably be in the same time period that I was talking about, with the year.",a,THE WITNESS,start_question
425,1247,48,7,And that would have been within a year of the fire occurring?,q,MR. BLUM,start_answer
426,1249,48,9,"Yes, uh-huh.",a,THE WITNESS,start_question
427,1250,48,10,Okay.  And during those discussions was there a discussion of adding a sprinkler system to the building?,q,MR. BLUM,start_answer
428,1253,48,13,"He had mentioned, I believe it was Chris, had mentioned that if we would want to do what we had talked about, opening up the entire building, then we'd be required to get sprinklers because it would raise up, go above the square footage threshold.",a,THE WITNESS,start_question
429,1259,48,19,Okay.  So Chris is somebody who works at the construction company?,q,MR. BLUM,start_answer
430,1261,48,21,Correct.,a,THE WITNESS,start_question
431,1262,48,22,What is his last name?,q,MR. BLUM,start_answer
432,1263,48,23,"Zaun, Z-A-U-N.",a,THE WITNESS,start_question
433,1264,48,24,And was there ever any discussion other than that about the sprinkler system about putting in fire alarms in the building?,q,MR. BLUM,start_answer
434,1268,49,3,Not that I recall.,a,THE WITNESS,start_question
435,1269,49,4,"And when you said we had those discussions, was it you or was it you and Janet or somebody else who had those discussions about the redesign of the interior of the building?",q,MR. BLUM,start_answer
436,1274,49,9,"I don't know if Janet was involved or not.  You asked about, I said Chris, I meant we, Chris and I.",a,THE WITNESS,start_question
437,1277,49,12,"Okay.  Now, as Clemens started to expand through the different sections of the building, did you have to upgrade portions of the electrical systems in the building?",q,MR. BLUM,start_answer
438,1281,49,16,No.,a,THE WITNESS,start_question
439,1282,49,17,Okay.,q,MR. BLUM,start_answer
440,1283,49,18,Each electrical system had their own separate panel.,a,THE WITNESS,start_question
441,1285,49,20,All right.  And did you ever have any electrical contractors who did any work in the building for you?,q,MR. BLUM,start_answer
442,1288,49,23,"Well, they had to when they did, redesigned the -- I shouldn't say redesign, when they added the --",a,THE WITNESS,start_question
443,1292,50,2,Addition?,q,MR. BLUM,start_answer
444,1293,50,3,-- addition.,a,THE WITNESS,start_question
445,1294,50,4,Okay.  And that took place in 2004; is that correct?,q,MR. BLUM,start_answer
446,1296,50,6,About then.  If -- that date may be correct.,a,THE WITNESS,start_question
447,1298,50,8,Okay.  And what was the purpose of the addition in 2004?,q,MR. BLUM,start_answer
448,1300,50,10,We needed additional space.,a,THE WITNESS,start_question
449,1301,50,11,And what did you need that additional space for?,q,MR. BLUM,start_answer
450,1303,50,13,Loading and unloading.,a,THE WITNESS,start_question
451,1304,50,14,And so tell me what was in the addition when it was completed?,q,MR. BLUM,start_answer
452,1306,50,16,"There was a -- so there was a dryer, a washer, a DAF, and a water tank.",a,THE WITNESS,start_question
453,1308,50,18,"Okay.  You have to excuse my ignorance, but what is a DAF?",q,MR. BLUM,start_answer
454,1310,50,20,"It's a wastewater treatment system, dissolved air flotation, so, in other words, it makes the dirt float to the top of the water.",a,THE WITNESS,start_question
455,1314,50,24,"Okay.  And the washer and the dryer that were installed at the back of Units 4 and 5, were they new equipment at the time of the --",q,MR. BLUM,start_answer
456,1319,51,4,Everything was new.,a,THE WITNESS,start_chat
457,1320,51,5,Okay.  Why don't we take a break for a minute.,side_chat,MR. BLUM,start_chat
458,1322,51,7,Sure.,side_chat,MR. SLATTERY,symbols
459,1323,51,8,- - -,symbols,,is brackets
460,1324,51,9,(Short recess.),brackets,,symbols
461,1325,51,10,- - -,symbols,,start_question
462,1327,51,12,"Randy, we talked for minute about the video system.  Can you tell me like who would the people have been at the company who would have worked on that, like physically done the work?",q,MR. BLUM,start_answer
463,1332,51,17,"I believe that a gentleman, John Camioni.",a,THE WITNESS,start_question
464,1334,51,19,And can you spell his last name for me?,q,MR. BLUM,start_answer
465,1336,51,21,C-A-M-A-I-N-O.,a,THE WITNESS,start_question
466,1337,51,22,Okay.  Is he still employed here?,q,MR. BLUM,start_answer
467,1338,51,23,No.,a,THE WITNESS,start_question
468,1339,51,24,"And I'm sorry, yes, he is?",q,MR. BLUM,start_answer
469,1341,52,1,No.,a,THE WITNESS,start_question
470,1342,52,2,And when did he leave?,q,MR. BLUM,start_answer
471,1343,52,3,Possibly around 2017.,a,THE WITNESS,start_question
472,1344,52,4,And what was John's position at the company?,q,MR. BLUM,start_answer
473,1346,52,6,He worked in the office.,a,THE WITNESS,start_question
474,1347,52,7,And what kind of work did he do?,q,MR. BLUM,start_answer
475,1348,52,8,He was the daily accounting.,a,THE WITNESS,start_question
476,1349,52,9,Okay.  Do you know where he lived?,q,MR. BLUM,start_answer
477,1350,52,10,Gilbertsville.,a,THE WITNESS,start_question
478,1351,52,11,"I want to go back to the diagram which we marked as, I think it was Exhibit 4, if we could.  And I'm going to ask you to switch colors, give you a black pen, so if we go back to where the Sprinter van was parked, can you tell me if we're standing at the back, looking at it from the back, what would have been to the left of that van?",q,MR. BLUM,start_answer
479,1359,52,19,So we're standing at the back looking in?,a,THE WITNESS,start_question
480,1361,52,21,Yes.,q,MR. BLUM,start_answer
481,1362,52,22,We're standing right here?,a,THE WITNESS,start_question
482,1363,52,23,"Yes, right there looking in, what would have been in that area right there?",q,MR. BLUM,start_answer
483,1366,53,1,Mat storage.,a,THE WITNESS,start_question
484,1367,53,2,Okay.  And what did that mat storage look like?,q,MR. BLUM,start_answer
485,1369,53,4,"Rolled up floor mats on racks.  If you look out in our building out here, you can see exactly what it looks like.",a,THE WITNESS,start_question
486,1372,53,7,Okay.  How high would that rack have gone?,q,MR. BLUM,start_answer
487,1374,53,9,"Just estimate, I would say 8 feet.",a,THE WITNESS,start_question
488,1375,53,10,"And at the end of the day when people are getting ready to walk out from the day of work, would that mat storage have been filled or would it be empty typically?",q,MR. BLUM,start_answer
489,1379,53,14,There was always mats on it.,a,THE WITNESS,start_question
490,1380,53,15,Okay.  And are those new mats or are they mats that have been like used and cleaned and ready to go?,q,MR. BLUM,start_answer
491,1383,53,18,"Used, clean, ready to go.",a,THE WITNESS,start_question
492,1384,53,19,"And if we went forward from those mats, like towards the offices, what would have been in that space, number 4?",q,MR. BLUM,start_answer
493,1387,53,22,Clean garment storage.,a,THE WITNESS,start_question
494,1388,53,23,Okay.  And so it would have been clean garment storage all the way from the front of the vehicles to the office wall?,q,MR. BLUM,start_answer
495,1392,54,2,So this would be a sorting conveyer and then this would be clean garment storage.,a,THE WITNESS,start_question
496,1394,54,4,Okay.  And could you describe for us what that clean garment storage looked like?,q,MR. BLUM,start_answer
497,1396,54,6,Your closet.,a,THE WITNESS,start_question
498,1397,54,7,Okay.  And was it on metal racks?,q,MR. BLUM,start_answer
499,1398,54,8,Yes.,a,THE WITNESS,start_question
500,1399,54,9,Stationary metal racks or movable?,q,MR. BLUM,start_answer
501,1400,54,10,Stationary.,a,THE WITNESS,start_question
502,1401,54,11,And would it have been one level or more than one level?,q,MR. BLUM,start_answer
503,1403,54,13,Two.,a,THE WITNESS,start_question
504,1404,54,14,Okay.  And how high would the highest level have been?,q,MR. BLUM,start_answer
505,1406,54,16,"6 feet, something like that.",a,THE WITNESS,start_question
506,1407,54,17,"Okay.  And the way you drew that, it looks like the clothes would have been parallel to the side walls, like the racks, is that accurate, that they ran front to back?",q,MR. BLUM,start_answer
507,1411,54,21,As the drawing.,a,THE WITNESS,start_question
508,1412,54,22,"And did they go all the way across the whole width of that space, the unit?",q,MR. BLUM,start_answer
509,1414,54,24,"I would say it's more so as the drawing, so, in other words, I don't know exactly, but there was definitely not -- it wasn't the whole way.",a,THE WITNESS,start_question
510,1419,55,4,Okay.  And at the end of the day would those racks typically have been full or empty or partially full?,q,MR. BLUM,start_answer
511,1422,55,7,Partially full.,a,THE WITNESS,start_question
512,1423,55,8,"Okay.  And then if we go over to Unit 5, where this opening is or was in the wall there, can you tell me what was present in Unit 5?",q,MR. BLUM,start_answer
513,1427,55,12,"(Indicating.)  So this is what we would call a steam tunnel, which is where all the uniforms went through, and then there was the dry cleaning presses, which would be the shirt unit and pants press for your executive wear.  And then in the middle I believe there was two tables.  But that's all just from vague memory.",a,THE WITNESS,start_question
514,1435,55,20,Okay.  And you said dry cleaning unit.  Were there clothes that were actually dry cleaned in the premises?,q,MR. BLUM,start_answer
515,1438,55,23,"Yes.  But those were what we call dry cleaning presses, is that it's separately -- so everything is washed here, the washers were over here, and then this would be like shirts that you're wearing, like dress shirts.  So dress shirts, like shirts like you're wearing have to be washed, they can't be dry cleaned.",a,THE WITNESS,start_question
516,1447,56,7,"Okay.  So there was not what I'll call dry cleaning at that spot, it was just pressing of those types of clothes?",q,MR. BLUM,start_answer
517,1450,56,10,Right.  We call it dry clean presses because it looked --,a,THE WITNESS,start_question
518,1452,56,12,Looked like it?,q,MR. BLUM,start_answer
519,1453,56,13,Yes.,a,THE WITNESS,start_question
520,1454,56,14,Were there any dry cleaning facilities in this plant at all?,q,MR. BLUM,start_answer
521,1456,56,16,(Indicating.),a,THE WITNESS,start_question
522,1457,56,17,Can you mark that for me.,q,MR. BLUM,start_answer
523,1458,56,18,(Indicating.),a,THE WITNESS,start_question
524,1459,56,19,"All right.  And what was done in that dry cleaning spot, what kind of clothes or what was cleaned there?",q,MR. BLUM,start_answer
525,1462,56,22,"So if we would have stained garments, things that we couldn't get clean in the regular laundry facility.",a,THE WITNESS,start_question
526,1466,57,1,Okay.  And were there various solvents or materials that went along with that dry cleaning aspect of the business?,q,MR. BLUM,start_answer
527,1469,57,4,"Well, I mean, they're in that machine.",a,THE WITNESS,start_question
528,1471,57,6,And where was the storage for those materials?,q,MR. BLUM,start_answer
529,1473,57,8,In the machine.,a,THE WITNESS,start_question
530,1474,57,9,"Okay.  And were there, was there extra like drums or --",q,MR. BLUM,start_answer
531,1476,57,11,No.,a,THE WITNESS,start_question
532,1477,57,12,It wasn't stored anywhere?,q,MR. BLUM,start_answer
533,1478,57,13,"No.  So when they deliver, it goes right into the machine.",a,THE WITNESS,start_question
534,1480,57,15,"Okay.  And what was in that machine, what was the solvents that were in it, if you know?",q,MR. BLUM,start_answer
535,1483,57,18,Perchloroethylene.,a,THE WITNESS,start_question
536,1484,57,19,"Do you know the manufacturer of that equipment, the dry cleaning equipment?",q,MR. BLUM,start_answer
537,1486,57,21,Multimatic.,a,THE WITNESS,start_question
538,1487,57,22,And who was the supplier of the solvents?,q,MR. BLUM,start_answer
539,1489,57,24,I don't know.  We have had several suppliers.  I don't know.,a,THE WITNESS,start_question
540,1492,58,2,Okay.,q,MR. BLUM,start_answer
541,1493,58,3,You can get that from any dry cleaner supplier.,a,THE WITNESS,start_question
542,1495,58,5,"Right.  But when they came here like with a truck and delivered it, right into the machine?",q,MR. BLUM,start_answer
543,1498,58,8,Uh-huh.,a,THE WITNESS,start_question
544,1499,58,9,You have to say yes or no.,q,MR. BLUM,start_answer
545,1500,58,10,Yes.,a,THE WITNESS,start_question
546,1501,58,11,And do you know when the last delivery was before the fire occurred?,q,MR. BLUM,start_answer
547,1503,58,13,No.,a,THE WITNESS,start_question
548,1504,58,14,"Now, just in terms of the general operations in this facility, where was the main laundry area, like where the things were really washed?",q,MR. BLUM,start_answer
549,1508,58,18,(Indicating.)  So that would be in Unit 6.,a,THE WITNESS,start_question
550,1510,58,20,And you put four washing machines there; is that accurate?,q,MR. BLUM,start_answer
551,1512,58,22,I believe that's what we had.  I don't remember.,a,THE WITNESS,start_question
552,1514,58,24,"And how old were those washing machines, how long had they been in there?",q,MR. BLUM,start_answer
553,1517,59,2,"Oh, various years.",a,THE WITNESS,start_question
554,1518,59,3,Were they all used in the same manner or were some of them used for like clothes and others were used for the --,q,MR. BLUM,start_answer
555,1521,59,6,"No.  Same, did everything.  Each one had, you can just program the different formulas, and all the formulas were the same, so you could wash shirts in one, linens in the other one, then tomorrow you can wash linens and shirts, it doesn't matter.",a,THE WITNESS,start_question
556,1527,59,12,"And how about the rugs that came in, were they processed in those machines as well?",q,MR. BLUM,start_answer
557,1529,59,14,"Throughout the time they were.  We generally used this one here in our addition, and this one here because they were the largest two.  So we had so many mats.",a,THE WITNESS,start_question
558,1533,59,18,"Okay.  Just so we're clear, because you said this one here, it's not clear on the record, so you were talking about the new one which was in the addition and the one that was at the extreme back of Unit 6; is that correct?",q,MR. BLUM,start_answer
559,1539,59,24,Correct.,a,THE WITNESS,start_question
560,1541,60,1,"All right.  And then after the things came out of those washing machines, did they go into dryers of some sort?",q,MR. BLUM,start_answer
561,1544,60,4,So there was a dryer back here.,a,THE WITNESS,start_question
562,1545,60,5,Which is in the addition; right?,q,MR. BLUM,start_answer
563,1546,60,6,"Right, in the addition.  And then -- and this isn't to scale, but we had maybe three or four dryers in Section 6.",a,THE WITNESS,start_question
564,1549,60,9,Can you just put a D next to those or dryer?,q,MR. BLUM,start_answer
565,1551,60,11,(Indicating.),a,THE WITNESS,start_question
566,1552,60,12,"And just so we're clear in terms of process, so if the driver came in here where that Sprinter was and he unloaded his --",q,MR. BLUM,start_answer
567,1555,60,15,Here's where he unloaded.,a,THE WITNESS,start_question
568,1556,60,16,All right.  So you marked at the back --,q,MR. BLUM,start_answer
569,1558,60,18,Unload.,a,THE WITNESS,start_question
570,1559,60,19,-- of Unit 5?,q,MR. BLUM,start_answer
571,1560,60,20,Yes.,a,THE WITNESS,start_question
572,1561,60,21,All right.  So was it the procedure that they would come into the back of Unit 5 and unload all their dirty materials?,q,MR. BLUM,start_answer
573,1564,60,24,Correct.,a,THE WITNESS,start_question
574,1566,61,1,And what did they do with them?,q,MR. BLUM,start_answer
575,1567,61,2,They put them in carts.,a,THE WITNESS,start_question
576,1568,61,3,"And then was there someone who was responsible for taking those carts and putting the material then into the dirty side, the laundry portion?",q,MR. BLUM,start_answer
577,1572,61,7,Uh-huh.,a,THE WITNESS,start_question
578,1573,61,8,"After the clothes came out of the dryers, where did they go?",q,MR. BLUM,start_answer
579,1575,61,10,"This, I didn't draw this to scale, but there was a linen ironer here in Unit 6, so that's where the linens would go.  And then the uniforms would go into the steam tunnel.",a,THE WITNESS,start_question
580,1579,61,14,"Okay.  And after the uniforms came out of the steam tunnel, what happened to them?",q,MR. BLUM,start_answer
581,1582,61,17,They went on conveyer over to the sorting area in Unit 4.  And then they went onto the storage rails in Unit 4.,a,THE WITNESS,start_question
582,1585,61,20,"Okay.  And that conveyer, did that just move everything together and the humans actually sort it or was that conveyer used to somehow help sort the different types of uniforms?",q,MR. BLUM,start_answer
583,1591,62,1,Just transportation.,a,THE WITNESS,start_question
584,1592,62,2,And what would have been taking place in Unit 3?,q,MR. BLUM,start_answer
585,1594,62,4,Unit 3 was storage.  So this would be pallet racks in those two areas.,a,THE WITNESS,start_question
586,1596,62,6,Okay.  So those would have been pallet racks in Unit 3?,q,MR. BLUM,start_answer
587,1598,62,8,Uh-huh.,a,THE WITNESS,start_question
588,1599,62,9,And what would have been on those pallet racks?,q,MR. BLUM,start_answer
589,1601,62,11,"Oh, could have been out of service linens, new towels, could have been detergent. I would say that would probably be the basic of it.",a,THE WITNESS,start_question
590,1605,62,15,"And on any given day, do you know the percentage of like your uniforms that were on the premises versus that were off?",q,MR. BLUM,start_answer
591,1608,62,18,I do not know that percentage.,a,THE WITNESS,start_question
592,1609,62,19,And could we determine that somehow by looking at the books and records?,q,MR. BLUM,start_answer
593,1611,62,21,"I would imagine that our computer system would be able to tell you in service, out of service garments.  And then it would also -- so the only thing that we wouldn't -- we scanned the garments, but we lost all the information from the day of the fire.  So we knew how many garments were in the place that were picked up the Friday before the fire, the Thursday before the fire.  But the day of the fire those never got scanned, so that was a very difficult thing for when we had to replace those garments, because we didn't have that information for that day.",a,THE WITNESS,start_question
594,1625,63,10,"And can you tell me, though, typically if a truck came in today and it had like dirty uniforms from a restaurant, how long did those stay on the premises?  Would they be there just a day and they were back out or would they --",q,MR. BLUM,start_answer
595,1631,63,16,"Week, week.",a,THE WITNESS,start_question
596,1632,63,17,So in general like the inventory for a company would have been there for a week?,q,MR. BLUM,start_answer
597,1634,63,19,Correct.,a,THE WITNESS,start_question
598,1635,63,20,"Okay.  And how about in terms of the mats, did they cycle in a typical fashion?",q,MR. BLUM,start_answer
599,1637,63,22,"So we have on the mat customers, you have a choice of going weekly or every other week.",a,THE WITNESS,start_question
600,1641,64,1,Okay.,q,MR. BLUM,start_answer
601,1642,64,2,"So that we would exchange some people's mats on a weekly basis, and other people's are every two weeks.",a,THE WITNESS,start_question
602,1645,64,5,"In terms of uniforms, were there new uniforms that were held in inventory, or did you buy them, like if you had a new customer come on, you would just go out and buy them and add them to the cycle?",q,MR. BLUM,start_answer
